음식이름,음식재료,음식조리법,음식영양성분,음식이미지url
Tomato and Black Bean Quinoa Casserole,"5.7 ounce canned cannellini beans (rinsed and drained)
50g red bell pepper
1.1 ounce brown onion (diced)
1.1 ounce carrot (diced)
30g celery, diced
3.2 ounce canned crushed tomatoes
0.5 Teaspoon Paprika
0.8 ounce english spinach
Pinch Himalayan salt
Pinch pepper
0.2 fl.oz extra virgin olive oil (1 tsp.)
1.3 ounce feta cheese (crumbled)
0.6 ounce sunflower kernels","INSTRUCTIONS
X
Heat olive oil in a non stick pan over medium heat and saute the onions, celery and carrot for a few minutes. Add the bell pepper and paprika and cook for a few minutes or until the vegetables have softened.
Add the crushed tomatoes and bring to a simmer, cook until nice thick consistency.
Add the beans stirring for a few minutes. Stir through the spinach leaves and season with salt and pepper.
Serve the beans on a plate and top with crumbled feta cheese and sunflower seeds.","Serving size 360g
Calories 440 cal
Protein 24.33g
Fat, total 21.89g
- saturated 7.76g
Carbohydrate 30.99g
- sugars 9.81g
Sodium 1052.32mg",https://cdn.f45training.com/strapi/uploads/2020/04/09112358/Baked-Beans-Spinach-Feta.jpg
Tomato and Black Bean Quinoa Casserole,"1.3 ounce PI Nutrition Chocolate Whey Isolate OR plant based alternative
3.6 ounce frozen mixed berries
5 ounce frozen banana
10 fl.oz unsweetened almond milk
1.1 ounce rolled oats","INSTRUCTIONS
Add all of the ingredients into a blender and blend until a smooth consistency is formed
Pour the smoothie into a large glass
Serve","Serving size 620g
Calories 446 cal
Protein 35.45g
Fat, total 6.91g
- saturated 1.14g
Carbohydrate 55.13g
- sugars 25.99g
Sodium 204.41mg",https://cdn.f45training.com/strapi/uploads/2020/04/06121458/shutterstock_437697679.jpg
Tomato and Black Bean Quinoa Casserole,"7.1 ounce lean beef mince (uncooked)
0.1 fl.oz extra virgin olive oil
1 garlic clove (crushed)
1 Teaspoon cumin
1 tsp. dried cilantro
0.4 ounce red chilli (finely chopped)
4.6 ounce canned black beans (drained and rinsed)
2.9 ounce canned corn kernels (drained and rinsed)
2.2 ounce cheddar cheese (grated)
5.3 ounce cherry tomatoes (chopped)
4.3 ounce cos lettuce (shredded)
0.5 lime (2 wedges)
1 Pinch himalayan salt & pepper
2.9 ounce avocado (mashed)","INSTRUCTIONS
Heat olive oil in a non-stick fry pan over medium heat and cook the beef mince with garlic, red chili, cilantro and cumin for 5-8 minutes or until cooked, stirring occasionally. Season with a pinch of Himalayan salt
Whilst the beef is cooking, divide the corn, black beans, cherry tomatoes, lettuce, cheese and avocado between two bowls
Serve with a lime wedge
Serve one Deconstructed Beef Burrito Bowl and refrigerate the leftover meal for tomorrow's lunch.","Serving size 434g
Calories 450 cal
Protein 38.8g
Fat, total 20.5g
- saturated 8.5g
Carbohydrate 22.8g
- sugars 5.1g
Sodium 515mg",https://cdn.f45training.com/strapi/uploads/2020/03/16163716/beef-mexican-bowl.jpg
Tomato and Black Bean Quinoa Casserole,"4.6 ounce chicken breast fillet (chopped)
1.3 ounce quinoa (uncooked)
3.4 fl.oz water
0.8 ounce brown onion (diced)
1.8 ounce carrot (diced)
1 garlic clove (minced)
2.9 ounce canned italian crushed tomatoes
0.4 ounce red chilli (chopped)
0.8 ounce kalamata olives
0.6 ounce sun dried tomatoes (chopped)
1 Pinch himalayan salt & pepper
0.1 fl.oz extra virgin olive oil","INSTRUCTIONS
Boil water in a saucepan over medium temperate and cook the quinoa for 15 minutes or until it opens.
Meanwhile heat olive oil in a non stick pan over medium temperature and saute the onion and garlic for few minutes. Add the carrots and chilli to the pan and cook for a few more minutes.
Add the chicken and cook for several minutes stirring until the chicken is almost cooked through.
Add the crushed tomatoes, Kalamata olives, sun-dried tomatoes and season with salt and pepper. Cook on low heat for about 10-15 minutes.
Serve the spicy Sicilian chicken alongside the quinoa.","Serving size 330g
Calories 441 cal
Protein 36.63g
Fat, total 14.64g
- saturated 3.75g
Carbohydrate 37.10g
- sugars 12.61g
Sodium 457.17mg",https://cdn.f45training.com/strapi/uploads/2020/03/10211652/Spicy-Sicilian-Chicken-_-Quinoa.jpg
Tomato and Black Bean Quinoa Casserole,"3.6 ounce rolled oats (dry (processed in a food processor))
1.1 ounce rolled oats (dry)
1.8 ounce buckwheat flour
1 x 1.74oz medium egg
1.5 ounce PI Nutrition Vanilla Whey Isolate (or plant based alternative)
2.9 ounce raspberry (fresh)
0.8 ounce desiccated coconut
1 Teaspoon baking powder
3.4 fl.oz unsweetened almond milk
0.9 ounce honey","INSTRUCTIONS
Pre-heat oven to 350˚F and prepare your muffin tray by lining with muffin cases.
Combine the processed rolled oats, raspberries, rolled oats, buckwheat flour, F45 fuel, desiccated coconut and baking powder in a large bowl.
In a separate medium bowl, crack the egg and whisk well. Mix in the almond milk and honey. Slowly pour the wet ingredients into the large bowl of dry ingredients. Mix together until well combined.
Pour the mixture into 5 muffin cases. Bake the muffins for 25 minutes or until cooked in the center.
Once cooked, remove from the oven and allow them to cool.
Serve 1 muffin and store the remainder in the fridge.","Serving size 101g
Calories 231 cal
Protein 10g
Fat, total 7g
- saturated 3g
Carbohydrate 29g
- sugars 8g
-dietary fiber 5g
Sodium 109mg",https://cdn.f45training.com/strapi/uploads/2020/03/10112001/raspberry-muffin.jpg
Tomato and Black Bean Quinoa Casserole,"1.8 ounce brown rice (uncooked)
4.3 fl.oz water
2.2 ounce chorizo (sliced)
0.9 ounce brown onion (diced)
0.5 Teaspoon Paprika
0.5fl. oz lime juice, freshly squeezed
30g red bell pepper
3.2 ounce tomato (diced)
0.1 fl.oz extra virgin olive oil (0.5tsp.)
1.5 ounce frozen green peas (thawed)
1.5 ounce frozen corn kernels (thawed)
1 Pinch Himalayan salt","INSTRUCTIONS
Begin first by heating olive oil in a non-stick saucepan over medium heat and fry the chorizo for 3-4 minutes on each side or until crisp. Remove the chorizo from the pan.
Using the same oil, fry off the onion and bell pepper and cook over low-medium heat for a minute
Add the rice, water, tomato, peas, corn, lime juice, paprika and a pinch of Himalayan salt and mix together. Continue cooking for 15 minutes with a lid on over low-medium heat, or until the rice has expanded and softened and the water is absorbed. If required add more water. Once cooked set aside and transfer to a bowl and add the chorizo on top
Serve","Serving size 360g
Calories 438 cal
Protein 19.83g
Fat, total 14.54g
- saturated 4.14g
Carbohydrate 51.75g
- sugars 6.89g
Sodium 557.91mg",https://cdn.f45training.com/strapi/uploads/2020/03/21102317/shutterstock_1520921339.png
Tomato and Black Bean Quinoa Casserole,"1.6 ounce vermicelli rice noodles (uncooked)
2.2 ounce green cabbage (shredded)
3.6 ounce carrot (grated)
5g chopped cilantro
0.2 ounce peanut (crushed)
3.6 ounce lamb strips (raw)
0.1 fl.oz extra virgin olive oil (0.5tsp. (to cook the lamb))
1 Pinch himalayan salt & pepper
0.4 fl.oz reduced salt soy sauce (2 tsp.(Vietnamese Salad Dressing)
0.2 fl.oz rice wine vinegar (1 tsp. (Vietnamese Salad Dressing)
0.33fl. oz lime juice, freshly squeezed (Vietnamese Salad Dressing)
0.1 fl.oz honey (0.5 tsp. (Vietnamese Salad Dressing)
0.1 ounce ginger root (grated (Vietnamese Salad Dressing)
0.2 ounce mint (chopped (Vietnamese Salad Dressing)
0.2 fl.oz sesame oil (1 tsp. (Vietnamese Salad Dressing)
0.2 fl.oz extra virgin olive oil (1 tsp. (Vietnamese Salad Dressing)","INSTRUCTIONS
To cook the lamb strips, heat olive oil in a non-stick pan over medium heat and cook the lamb strips for 3-4 minutes on each side or until cooked to your liking. Season with Himalayan salt and pepper. Once cooked set aside
Meanwhile, add the vermicelli noodle to a bowl and cover with boiling water and let soak for about 5 minutes or until softened. Drain.
Separately combine the dressing ingredients. Set aside
In a bowl, combine the vermicelli noodles, cabbage, carrot, chopped cilantro and lamb. Top with crushed peanuts and dressing
Serve","Serving size 337g
Calories 446 cal
Protein 26.14g
Fat, total 13.93g
- saturated 4.64g
Carbohydrate 54.7g
- sugars 10.71g
Sodium 600.81mg",https://cdn.f45training.com/strapi/uploads/2020/03/04154708/Vietnamese-Lamb-Noodle-Salad.jpg
Tomato and Black Bean Quinoa Casserole,"1.3 ounce brown rice (uncooked)
3.1 fl.oz water (filtered)
1.5 ounce frozen green peas
1.5 ounce green beans (ends trimmed)
0.8 ounce feta cheese
1.1 ounce red kidney bean
0.8 ounce brown onion (chopped)
1 garlic clove (crushed)
0.4 ounce red chilli (finely chopped)
0.5 Teaspoon cinnamon
0.5 Teaspoon cumin
0.5 dried tsp cilantro
0.5 Teaspoon Cayenne Pepper
0.5 Teaspoon dried oregano
3.2 ounce chicken mince (raw)
1.8 ounce canned crushed tomatoes
1 Pinch Himalayan salt
0.1 fl.oz extra virgin olive oil","INSTRUCTIONS
Heat olive oil in a non stick pan over medium temperature and saute the onion and garlic for a couple of minutes. Add the spices and cook for 2 minutes.
Add the chicken mince to the pan and cook until browned.
Add remaining ingredients and simmer for 35-40 minutes. Season with salt.
Meanwhile boil the water in a saucepan over medium temperature and cook the brown rice for 25 minutes or until the rice has expanded. Add more water if required.
Cook the green beans and peas in a steaming basket over boiling water until softened.
Serve the chicken chilli con carne alongside the greens and sprinkle with feta cheese.","Serving size 360g
Calories 438 cal
Protein 31.12g
Fat, total 14.89g
- saturated 5.66g
Carbohydrate 40.72g
- sugars 5.51g
Sodium 444.94mg",https://cdn.f45training.com/strapi/uploads/2020/03/02175504/Chicken-Chilli-Con-Carne-Greens-_-Rice.jpg
Tomato and Black Bean Quinoa Casserole,"2 x 1.76oz egg (medium)
30g red bell pepper
0.6 ounce frozen green peas (thawed)
0.6 ounce parmesan cheese
2.2 ounce tomato (diced)
0.8 ounce english spinach (chopped)
0.8 ounce mushroom (chopped)
1 x 1.76oz wholegrain wrap","INSTRUCTIONS
Heat a non stick pan over medium temperature and saute the bell pepper, peas, tomato and mushroom for a few minutes.
Crack the egg into a bowl and whisk. Add parmesan cheese.
Pour the egg mixture into the pan breaking it up and stirring with the vegetables until cooked through.
Lay the wrap on a flat surface and layer spinach and egg mixture.
Fold wrap and serve.","Serving size 275g
Calories 452 cal
Protein 27.41g
Fat, total 22.05g
- saturated 9.47g
Carbohydrate 32.82g
- sugars 4.50g
Sodium 997.77mg",https://cdn.f45training.com/strapi/uploads/2020/02/21055120/shutterstock_376360399.png
Tomato and Black Bean Quinoa Casserole,"100g frozen blueberries
1.1 ounce PI Nutrition Chocolate Whey Isolate (or plant based alternative)
100ml water
200ml unsweetened almond milk","INSTRUCTIONS
Add the ingredients into a blender and blend until combined
Pour into a glass and serve","Serving size 330g
Calories 254 cal
Protein 25.9g
Fat, total 8.2g
- saturated 0.9g
Carbohydrate 16.6g
- sugars 14.5g
Sodium 389mg",https://cdn.f45training.com/strapi/uploads/2020/02/21053841/shutterstock_1478799719.png
Tomato and Black Bean Quinoa Casserole,"130g skinless chicken breast
1/4 tsp. olive oil
20g English spinach
35g brown rice
80ml water, filtered
60g green beans
0.7 fl.oz cream
1 clove garlic, crushed
1 tsp. dijon mustard
5g parmesan cheese
Himalayan salt
pepper","INSTRUCTIONS
Heat olive oil in a non stick pot over medium temperature and saute the garlic for a minute. Add the chicken to the pan stirring for several minutes until cooked through.
Reduce the heat, add the cream, dijon mustard and parmesan cheese to the pan stirring well. Simmer for ten minutes. Stir in the spinach leaves and season with salt and pepper and cook for a further five minutes
Meanwhile boil water in a saucepan over medium temperature and cook the brown rice for 25 minutes or until the rice has expanded. Add more water if required.
Cook the green beans in a steaming basket over boiling water until softened.
Serve the creamy garlic chicken alongside the green beans and brown rice.","Serving size 300g
Calories 446 cal
Protein 35.24g
Fat, total 19.60g
- saturated 9.29g
Carbohydrate 30.02g
- sugars 1.99g
Sodium 277.22mg",https://cdn.f45training.com/strapi/uploads/2020/02/28113434/One-Pot-Creamy-Garlic-Chicken-_-Rice.jpg
Tomato and Black Bean Quinoa Casserole,"2 x 1.76oz egg (medium)
4.1 fl.oz liquid egg white
2.2 ounce mushroom (chopped)
1.6 ounce red onion (diced)
0.1 fl.oz extra virgin olive oil (0.5 tsp.)
0.8 ounce english spinach (chopped)
0.3 ounce parsley (1 tbsp.)
0.3 ounce dill (1 tbsp.)
1 Pinch himalayan salt & pepper
1.5 ounce goat cheese (crumbled)
1 x 1.340z wholegrain bread slice","INSTRUCTIONS
Crack the eggs in a small bowl and whisk together. Add liquid egg whites and whisk together. Season with salt, pepper, parsley and dill.
Heat olive oil in a non-stick fry pan over medium temperature and sauté the mushrooms and red onion until cooked. Add the spinach and cook for a couple of minutes.
Pour the egg mixture into the pan and cook for a few minutes until it begins to set.
Flip the omelette over and continue to cook for a further 2 minutes. Fold the omelette in half.
Toast the bread and serve on a plate. 
Place the omelette on the toast, sprinkle the goat cheese over the top and serve.","Serving size 445g
Calories 446 cal
Protein 42.4g
Fat, total 21g
- saturated 8.6g
Carbohydrate 18.8g
- sugars 3.8g
Sodium 823mg",https://cdn.f45training.com/strapi/uploads/2020/02/27071118/shutterstock_1254639376.jpg
Tomato and Black Bean Quinoa Casserole,"4.3 ounce frozen banana
3.6 ounce frozen mixed berries
0.2 ounce chia seeds
1.1 ounce PI Nutrition Whey Isolate (flavor of choice) or plant based alternative
10 fl.oz unsweetened coconut milk","INSTRUCTIONS
Combine all ingredients in a blender until smooth.
Serve.","Serving size 561g
Calories 442 cal
Protein 28.70g
Fat, total 10.37g
- saturated 7.70g
Carbohydrate 54.31g
- sugars 33.89g
Dietary Fibre 10.97g
Sodium 225.11mg",https://cdn.f45training.com/strapi/uploads/2020/02/27092838/Mixed-Fruit-Chia-Smoothie.jpg
Tomato and Black Bean Quinoa Casserole,"CAULIFLOWER KOFTA BALLS
8.9 ounce cauliflower (finely chopped )
8.9 ounce white potato (chopped)
2 Teaspoon potato starch
0.5 Teaspoon baking soda
5g cilantro
2 Teaspoon garam masala
spray extra virgin olive oil
0.25 Teaspoon Himalayan salt
CREAMY CURRY SAUCE
5.1 fl.oz canned coconut cream
14 ounce canned crushed tomatoes
1.7 fl.oz water
2.9 ounce brown onion (diced)
0.4 ounce cashews (chopped)
0.4 fl.oz extra virgin olive oil (2 tsp)
1 garlic clove (crushed)
5g cilantro
1 Teaspoon garam masala
1 Teaspoon turmeric powder
1 Teaspoon fenugreek seeds
1 Teaspoon chilli flakes","INSTRUCTIONS
Cauliflower Kofta - Makes 12 koftas
Pre-heat oven to 180 degrees and line a baking tray with baking paper
Bring water to boil in a saucepan over medium temperature and cook the white potato for 10 minutes or until the potato becomes soft
Drain the water and transfer the potato back to the saucepan. Mash the potato. Transfer to a bowl and allow to cool
Add the cauliflower, potato starch, baking soda, cilantro, salt and garam masala. Combine well
Using your hands roll the mixture into 14 balls and add to the tray
Lightly spray olive oil over the top
Bake the balls in the oven for 30 minutes, turning balls over after 15 minutes to cook both sides
Creamy Curry Sauce
Heat olive oil in a non-stick saucepan over medium temperature and saute the onion with garlic, chilli flakes, fenugreek seeds, garam masala and turmeric for 1-2 minutes
Mix in the plum tomatoes, water, coconut cream, coriander, and Himalayan salt, and simmer for 15 minutes over low-medium heat
With 5 minutes remaining mix in the cashews
Divide the kofta balls between two bowls and pour the curry sauce over the top
Dish one serving and refrigerate the second serving for tomorrow's leftover","Serving size 624g
Calories 451 cal
Protein 11.4g
Fat, total 27.1g
- saturated 16.3g
Carbohydrate 38.4g
- sugars 17.8g
Sodium 1587mg",https://cdn.f45training.com/strapi/uploads/2020/02/28152541/kofta-ball.jpg
Tomato and Black Bean Quinoa Casserole,"150g peeled carrots, chopped in half
200g canned chickpeas, rinsed and drained
10ml olive oil
60ml water
0.5 fl oz lemon juice
1/2 tsp. Himalayan salt
20g tahini
1 garlic clove, crushed
1 tsp. cumin
1 tsp. paprika
100g cucumber, cut into sticks","INSTRUCTIONS
Pre-heat oven to 180 degrees. Line a baking tray with baking paper
Place the carrots onto the tray and season with Himalayan salt and pepper. Bake in the oven for 30 minutes or until cooked. Once cooked set aside to cool
Once the carrot has cooled transfer to a food processor
Add the chickpeas, olive oil, water, lemon juice, tahini, garlic, cumin, and paprika. Process until a smooth consistency is formed. Add more water if required. Divide the roasted carrot hummus dip into two serves
Dish one serving of the roasted carrot hummus dip with half of the cucumber sticks
Refrigerate the second serve for tomorrow's leftover","Serving size 254g
Calories 257 cal
Protein 9.3g
Fat, total 12.9g
- saturated 1.7g
Carbohydrate 20.5g
- sugars 5.7g
Sodium 298mg",https://cdn.f45training.com/strapi/uploads/2020/02/26100711/roasted-carrot-hummus.jpg
